"No.","Time","Source","Destination","Protocol","Length","Info"
"182","22.128505805","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=18362 Win=4194304 Len=0 TSval=12996292 TSecr=2819018610"
"183","22.128545147","192.168.3.246","20.189.173.8","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"184","22.128561174","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=51962 Ack=6625 Win=64128 Len=1400 TSval=2819018680 TSecr=12996292 [TCP segment of a reassembled PDU]"
"185","22.129981516","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=21162 Win=4194304 Len=0 TSval=12996293 TSecr=2819018610"
"186","22.130018733","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=53362 Ack=6625 Win=64128 Len=1400 TSval=2819018682 TSecr=12996293 [TCP segment of a reassembled PDU]"
"187","22.130031541","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=54762 Ack=6625 Win=64128 Len=1400 TSval=2819018682 TSecr=12996293 [TCP segment of a reassembled PDU]"
"188","22.130035059","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=56162 Ack=6625 Win=64128 Len=1400 TSval=2819018682 TSecr=12996293 [TCP segment of a reassembled PDU]"
"189","22.130038025","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=57562 Ack=6625 Win=64128 Len=1400 TSval=2819018682 TSecr=12996293 [TCP segment of a reassembled PDU]"
"190","22.130251787","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=23962 Win=4194304 Len=0 TSval=12996294 TSecr=2819018611"
"191","22.132920588","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=26762 Win=4194304 Len=0 TSval=12996296 TSecr=2819018613"
"192","22.132959798","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=58962 Ack=6625 Win=64128 Len=1400 TSval=2819018685 TSecr=12996296 [TCP segment of a reassembled PDU]"
"193","22.132972917","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=60362 Ack=6625 Win=64128 Len=1400 TSval=2819018685 TSecr=12996296 [TCP segment of a reassembled PDU]"
"194","22.132975915","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=61762 Ack=6625 Win=64128 Len=1400 TSval=2819018685 TSecr=12996296 [TCP segment of a reassembled PDU]"
"195","22.132978698","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=63162 Ack=6625 Win=64128 Len=1400 TSval=2819018685 TSecr=12996296 [TCP segment of a reassembled PDU]"
"196","22.132981501","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=64562 Ack=6625 Win=64128 Len=1400 TSval=2819018685 TSecr=12996296 [TCP segment of a reassembled PDU]"
"197","22.132984152","192.168.3.246","20.189.173.8","TLSv1.3","1468","Application Data, Application Data, Application Data"
"198","22.135640595","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=30962 Win=4194304 Len=0 TSval=12996298 TSecr=2819018613"
"199","22.135674426","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=67362 Ack=6625 Win=64128 Len=1400 TSval=2819018687 TSecr=12996298 [TCP segment of a reassembled PDU]"
"200","22.135686017","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=68762 Ack=6625 Win=64128 Len=1400 TSval=2819018687 TSecr=12996298 [TCP segment of a reassembled PDU]"
"201","22.135689003","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=70162 Ack=6625 Win=64128 Len=1400 TSval=2819018687 TSecr=12996298 [TCP segment of a reassembled PDU]"
"202","22.135691728","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=71562 Ack=6625 Win=64128 Len=1400 TSval=2819018687 TSecr=12996298 [TCP segment of a reassembled PDU]"
"203","22.135694781","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=72962 Ack=6625 Win=64128 Len=1400 TSval=2819018687 TSecr=12996298 [TCP segment of a reassembled PDU]"
"204","22.135697733","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=74362 Ack=6625 Win=64128 Len=1400 TSval=2819018687 TSecr=12996298 [TCP segment of a reassembled PDU]"
"205","22.135700911","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=75762 Ack=6625 Win=64128 Len=1400 TSval=2819018687 TSecr=12996298 [TCP segment of a reassembled PDU]"
"206","22.139915286","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=35162 Win=4194304 Len=0 TSval=12996298 TSecr=2819018616"
"207","22.139961323","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=77162 Ack=6625 Win=64128 Len=1400 TSval=2819018692 TSecr=12996298 [TCP segment of a reassembled PDU]"
"208","22.139976649","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=78562 Ack=6625 Win=64128 Len=1400 TSval=2819018692 TSecr=12996298 [TCP segment of a reassembled PDU]"
"209","22.139980490","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=79962 Ack=6625 Win=64128 Len=1400 TSval=2819018692 TSecr=12996298 [TCP segment of a reassembled PDU]"
"210","22.139983825","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=81362 Ack=6625 Win=64128 Len=1400 TSval=2819018692 TSecr=12996298 [TCP segment of a reassembled PDU]"
"211","22.139986628","192.168.3.246","20.189.173.8","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"212","22.139989552","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=84162 Ack=6625 Win=64128 Len=1400 TSval=2819018692 TSecr=12996298 [TCP segment of a reassembled PDU]"
"213","22.139992276","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=85562 Ack=6625 Win=64128 Len=1400 TSval=2819018692 TSecr=12996298 [TCP segment of a reassembled PDU]"
"214","22.140146268","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=37962 Win=4194304 Len=0 TSval=12996299 TSecr=2819018616"
"215","22.192303922","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=40762 Win=4194304 Len=0 TSval=12996356 TSecr=2819018618"
"216","22.192350379","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=86962 Ack=6625 Win=64128 Len=1400 TSval=2819018744 TSecr=12996356 [TCP segment of a reassembled PDU]"
"217","22.192368346","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=88362 Ack=6625 Win=64128 Len=1400 TSval=2819018744 TSecr=12996356 [TCP segment of a reassembled PDU]"
"218","22.192373233","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=89762 Ack=6625 Win=64128 Len=1400 TSval=2819018744 TSecr=12996356 [TCP segment of a reassembled PDU]"
"219","22.192377502","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=91162 Ack=6625 Win=64128 Len=1400 TSval=2819018744 TSecr=12996356 [TCP segment of a reassembled PDU]"
"220","22.192380895","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=92562 Ack=6625 Win=64128 Len=1400 TSval=2819018744 TSecr=12996356 [TCP segment of a reassembled PDU]"
"221","22.192384362","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=93962 Ack=6625 Win=64128 Len=1400 TSval=2819018744 TSecr=12996356 [TCP segment of a reassembled PDU]"
"222","22.194491805","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=43562 Win=4194304 Len=0 TSval=12996357 TSecr=2819018674"
"223","22.194540710","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=95362 Ack=6625 Win=64128 Len=1400 TSval=2819018746 TSecr=12996357 [TCP segment of a reassembled PDU]"
"224","22.194559640","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=96762 Ack=6625 Win=64128 Len=1400 TSval=2819018746 TSecr=12996357 [TCP segment of a reassembled PDU]"
"225","22.194564964","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=98162 Ack=6625 Win=64128 Len=1400 TSval=2819018746 TSecr=12996357 [TCP segment of a reassembled PDU]"
"226","22.194569054","192.168.3.246","20.189.173.8","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"227","22.194572548","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=100962 Ack=6625 Win=64128 Len=1400 TSval=2819018746 TSecr=12996357 [TCP segment of a reassembled PDU]"
"228","22.194576182","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=102362 Ack=6625 Win=64128 Len=1400 TSval=2819018746 TSecr=12996357 [TCP segment of a reassembled PDU]"
"229","22.195950754","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=46362 Win=4194304 Len=0 TSval=12996359 TSecr=2819018675"
"230","22.195984189","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=103762 Ack=6625 Win=64128 Len=1400 TSval=2819018748 TSecr=12996359 [TCP segment of a reassembled PDU]"
"231","22.195995457","192.168.3.246","20.189.173.8","TLSv1.3","445","Application Data"
"232","22.196311037","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=50562 Win=4194304 Len=0 TSval=12996360 TSecr=2819018677"
"233","22.198205007","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=51962 Win=4194304 Len=0 TSval=12996362 TSecr=2819018680"
"234","22.200143622","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=58962 Win=4194304 Len=0 TSval=12996365 TSecr=2819018680"
"235","22.204324428","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=60362 Win=4194304 Len=0 TSval=12996368 TSecr=2819018685"
"236","22.204622909","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=63162 Win=4194304 Len=0 TSval=12996368 TSecr=2819018685"
"237","22.204961182","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=65962 Win=4194304 Len=0 TSval=12996368 TSecr=2819018685"
"238","22.208297635","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=68762 Win=4194304 Len=0 TSval=12996372 TSecr=2819018685"
"239","22.208613805","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=77162 Win=4194304 Len=0 TSval=12996372 TSecr=2819018687"
"240","22.211211046","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=79962 Win=4194304 Len=0 TSval=12996376 TSecr=2819018692"
"241","22.211472494","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=82762 Win=4194304 Len=0 TSval=12996376 TSecr=2819018692"
"242","22.211799172","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6625 Ack=85562 Win=4194304 Len=0 TSval=12996376 TSecr=2819018692"
"243","22.215330640","20.189.173.8","192.168.3.246","TLSv1.3","116","Application Data"
"244","22.256207726","192.168.3.246","20.189.173.8","TCP","68","38552  >  443 [ACK] Seq=105539 Ack=6673 Win=64128 Len=0 TSval=2819018808 TSecr=12996376"
"245","22.261332119","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6673 Ack=91162 Win=4194304 Len=0 TSval=12996426 TSecr=2819018744"
"246","22.262415376","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6673 Ack=93962 Win=4194304 Len=0 TSval=12996427 TSecr=2819018744"
"247","22.263064535","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6673 Ack=103762 Win=4194304 Len=0 TSval=12996427 TSecr=2819018744"
"248","22.264374343","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6673 Ack=105539 Win=4194304 Len=0 TSval=12996429 TSecr=2819018748"
"249","22.324382548","20.189.173.8","192.168.3.246","TLSv1.3","351","Application Data"
"250","22.324478902","192.168.3.246","20.189.173.8","TCP","68","38552  >  443 [ACK] Seq=105539 Ack=6956 Win=64128 Len=0 TSval=2819018876 TSecr=12996489"
"251","22.527328294","HuaweiDe_9b:9c:13","","ARP","62","Who has 192.168.3.28? Tell 192.168.3.1"
"252","24.305310901","192.168.3.246","20.189.173.8","TLSv1.3","192","Application Data"
"253","24.305436648","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=105663 Ack=6956 Win=64128 Len=1400 TSval=2819020857 TSecr=12996489 [TCP segment of a reassembled PDU]"
"254","24.305444405","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=107063 Ack=6956 Win=64128 Len=1400 TSval=2819020857 TSecr=12996489 [TCP segment of a reassembled PDU]"
"255","24.305447734","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=108463 Ack=6956 Win=64128 Len=1400 TSval=2819020857 TSecr=12996489 [TCP segment of a reassembled PDU]"
"256","24.305450944","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=109863 Ack=6956 Win=64128 Len=1400 TSval=2819020857 TSecr=12996489 [TCP segment of a reassembled PDU]"
"257","24.305454213","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=111263 Ack=6956 Win=64128 Len=1400 TSval=2819020857 TSecr=12996489 [TCP segment of a reassembled PDU]"
"258","24.305466933","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=112663 Ack=6956 Win=64128 Len=1400 TSval=2819020857 TSecr=12996489 [TCP segment of a reassembled PDU]"
"259","24.305470705","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=114063 Ack=6956 Win=64128 Len=1400 TSval=2819020857 TSecr=12996489 [TCP segment of a reassembled PDU]"
"260","24.305474581","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=115463 Ack=6956 Win=64128 Len=1400 TSval=2819020857 TSecr=12996489 [TCP segment of a reassembled PDU]"
"261","24.305478390","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=116863 Ack=6956 Win=64128 Len=1400 TSval=2819020857 TSecr=12996489 [TCP segment of a reassembled PDU]"
"262","24.374888913","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6956 Ack=107063 Win=4194304 Len=0 TSval=12998540 TSecr=2819020857"
"263","24.374936499","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=118263 Ack=6956 Win=64128 Len=1400 TSval=2819020927 TSecr=12998540 [TCP segment of a reassembled PDU]"
"264","24.374955174","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=119663 Ack=6956 Win=64128 Len=1400 TSval=2819020927 TSecr=12998540 [TCP segment of a reassembled PDU]"
"265","24.374968445","192.168.3.246","20.189.173.8","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"266","24.374973020","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=122463 Ack=6956 Win=64128 Len=1400 TSval=2819020927 TSecr=12998540 [TCP segment of a reassembled PDU]"
"267","24.375741382","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6956 Ack=118263 Win=4194304 Len=0 TSval=12998540 TSecr=2819020857"
"268","24.375781763","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=123863 Ack=6956 Win=64128 Len=1400 TSval=2819020928 TSecr=12998540 [TCP segment of a reassembled PDU]"
"269","24.375796740","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=125263 Ack=6956 Win=64128 Len=1400 TSval=2819020928 TSecr=12998540 [TCP segment of a reassembled PDU]"
"270","24.375800520","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=126663 Ack=6956 Win=64128 Len=1400 TSval=2819020928 TSecr=12998540 [TCP segment of a reassembled PDU]"
"271","24.375803900","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=128063 Ack=6956 Win=64128 Len=1400 TSval=2819020928 TSecr=12998540 [TCP segment of a reassembled PDU]"
"272","24.375817210","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=129463 Ack=6956 Win=64128 Len=1400 TSval=2819020928 TSecr=12998540 [TCP segment of a reassembled PDU]"
"273","24.375821015","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=130863 Ack=6956 Win=64128 Len=1400 TSval=2819020928 TSecr=12998540 [TCP segment of a reassembled PDU]"
"274","24.375824197","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=132263 Ack=6956 Win=64128 Len=1400 TSval=2819020928 TSecr=12998540 [TCP segment of a reassembled PDU]"
"275","24.375827472","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=133663 Ack=6956 Win=64128 Len=1400 TSval=2819020928 TSecr=12998540 [TCP segment of a reassembled PDU]"
"276","24.377005492","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=135063 Ack=6956 Win=64128 Len=1400 TSval=2819020929 TSecr=12998540 [TCP segment of a reassembled PDU]"
"277","24.377017468","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=136463 Ack=6956 Win=64128 Len=1400 TSval=2819020929 TSecr=12998540 [TCP segment of a reassembled PDU]"
"278","24.377021072","192.168.3.246","20.189.173.8","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"279","24.377024549","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=139263 Ack=6956 Win=64128 Len=1400 TSval=2819020929 TSecr=12998540 [TCP segment of a reassembled PDU]"
"280","24.377041731","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=140663 Ack=6956 Win=64128 Len=1400 TSval=2819020929 TSecr=12998540 [TCP segment of a reassembled PDU]"
"281","24.377045822","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=142063 Ack=6956 Win=64128 Len=1400 TSval=2819020929 TSecr=12998540 [TCP segment of a reassembled PDU]"
"282","24.377048974","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=143463 Ack=6956 Win=64128 Len=1400 TSval=2819020929 TSecr=12998540 [TCP segment of a reassembled PDU]"
"283","24.377052108","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=144863 Ack=6956 Win=64128 Len=1400 TSval=2819020929 TSecr=12998540 [TCP segment of a reassembled PDU]"
"284","24.442975367","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6956 Ack=121063 Win=4194304 Len=0 TSval=12998608 TSecr=2819020927"
"285","24.443026419","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=146263 Ack=6956 Win=64128 Len=1400 TSval=2819020995 TSecr=12998608 [TCP segment of a reassembled PDU]"
"286","24.443045702","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=147663 Ack=6956 Win=64128 Len=1400 TSval=2819020995 TSecr=12998608 [TCP segment of a reassembled PDU]"
"287","24.443049615","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=149063 Ack=6956 Win=64128 Len=1400 TSval=2819020995 TSecr=12998608 [TCP segment of a reassembled PDU]"
"288","24.443052831","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [PSH, ACK] Seq=150463 Ack=6956 Win=64128 Len=1400 TSval=2819020995 TSecr=12998608 [TCP segment of a reassembled PDU]"
"289","24.443299408","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6956 Ack=123863 Win=4194304 Len=0 TSval=12998608 TSecr=2819020927"
"290","24.444857817","20.189.173.8","192.168.3.246","TCP","68","443  >  38552 [ACK] Seq=6956 Ack=126663 Win=4194304 Len=0 TSval=12998609 TSecr=2819020928"
"291","24.444895738","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=151863 Ack=6956 Win=64128 Len=1400 TSval=2819020997 TSecr=12998609 [TCP segment of a reassembled PDU]"
"292","24.444912396","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=153263 Ack=6956 Win=64128 Len=1400 TSval=2819020997 TSecr=12998609 [TCP segment of a reassembled PDU]"
"293","24.444915848","192.168.3.246","20.189.173.8","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"294","24.444919172","192.168.3.246","20.189.173.8","TCP","1468","38552  >  443 [ACK] Seq=156063 Ack=6956 Win=64128 Len=1400 TSval=2819020997 TSecr=12998609 [TCP segment of a reassembled PDU]"
